instrument,staff,measureNumber,offset,duration,frequency,step,octave
Piano,,164,652.0285714285715,0.625,0.0,E,2
Piano,,164,652.0285714285715,1.0,48.99942949771858,F,1
Piano,,164,652.0285714285715,1.625,0.0,F,1
Piano,,164,652.0285714285715,1.5,0.0,F,1
Piano,,164,652.0285714285715,1.75,0.0,F,1
Piano,,164,653.0285714285715,0.5,48.99942949771858,F,1
Piano,,164,653.5285714285715,0.125,48.99942949771858,F,1
Piano,,164,653.5285714285715,0.5,48.99942949771858,F,1
Piano,,164,653.6535714285715,0.125,58.270470189761156,A,1
Piano,,164,653.6535714285715,0.375,58.270470189761156,A,1
Piano,,164,653.7785714285715,0.125,69.29565774421793,C,2
Piano,,164,653.7785714285715,0.25,69.29565774421793,C,2
Piano,,164,653.9035714285715,0.125,82.40688922821738,E,2
Piano,,164,654.0285714285715,1.0,82.40688922821738,E,2
Piano,,164,654.0285714285715,1.0,97.99885899543722,F,2
Piano,,164,654.0285714285715,1.0,58.270470189761156,A,1
Piano,,164,654.0285714285715,1.0,48.99942949771858,F,1
Piano,,164,654.0285714285715,1.0,69.29565774421793,C,2
Piano,,164,655.0285714285715,0.5,82.40688922821738,E,2
Piano,,164,655.0285714285715,0.5,97.99885899543722,F,2
Piano,,164,655.0285714285715,0.5,58.270470189761156,A,1
Piano,,164,655.0285714285715,0.5,48.99942949771858,F,1
Piano,,164,655.0285714285715,0.5,69.29565774421793,C,2
Piano,,164,655.5285714285715,0.125,97.99885899543722,F,2
Piano,,164,655.5285714285715,0.5,97.99885899543722,F,2
Piano,,164,655.6535714285715,0.125,116.54094037952237,A,2
Piano,,164,655.6535714285715,0.375,116.54094037952237,A,2
Piano,,164,655.7785714285715,0.125,138.59131548843592,C,3
Piano,,164,655.7785714285715,0.25,138.59131548843592,C,3
Piano,,164,655.9035714285715,0.125,164.81377845643485,E,3
Piano,,165,656.0285714285715,1.0,164.81377845643485,E,3
Piano,,165,656.0285714285715,1.0,195.99771799087452,F,3
Piano,,165,656.0285714285715,1.0,138.59131548843592,C,3
Piano,,165,656.0285714285715,1.0,97.99885899543722,F,2
Piano,,165,656.0285714285715,1.0,116.54094037952237,A,2
Piano,,165,657.0285714285715,3.0,195.99771799087452,F,3
Piano,,165,657.0285714285715,3.0,233.08188075904488,A,3
Piano,,165,657.0285714285715,3.0,277.182630976872,C,4
Piano,,165,657.0285714285715,3.0,329.62755691286986,E,4
Piano,,166,660.0285714285715,0.625,0.0,E,4
Piano,,166,660.0285714285715,0.5,0.0,E,4
Piano,,166,660.0285714285715,0.75,0.0,E,4
Piano,,166,660.0285714285715,1.0,46.24930283895422,F,1
Piano,,166,660.0285714285715,1.625,0.0,F,1
Piano,,166,660.0285714285715,1.5,0.0,F,1
Piano,,166,660.0285714285715,1.75,0.0,F,1
Piano,,166,661.0285714285715,0.5,46.24930283895422,F,1
Piano,,166,661.5285714285715,0.125,46.24930283895422,F,1
Piano,,166,661.5285714285715,0.5,46.24930283895422,F,1
Piano,,166,661.6535714285715,0.125,54.999999999999915,A,1
Piano,,166,661.6535714285715,0.375,54.999999999999915,A,1
Piano,,166,661.7785714285715,0.125,65.40639132514957,B,1
Piano,,166,661.7785714285715,0.25,65.40639132514957,B,1
Piano,,166,661.9035714285715,0.125,77.78174593052012,D,2
Piano,,166,662.0285714285715,1.0,77.78174593052012,D,2
Piano,,166,662.0285714285715,1.0,92.4986056779085,F,2
Piano,,166,662.0285714285715,1.0,54.999999999999915,A,1
Piano,,166,662.0285714285715,1.0,46.24930283895422,F,1
Piano,,166,662.0285714285715,1.0,65.40639132514957,B,1
Piano,,166,663.0285714285715,0.5,77.78174593052012,D,2
Piano,,166,663.0285714285715,0.5,92.4986056779085,F,2
Piano,,166,663.0285714285715,0.5,54.999999999999915,A,1
Piano,,166,663.0285714285715,0.5,46.24930283895422,F,1
Piano,,166,663.0285714285715,0.5,65.40639132514957,B,1
Piano,,166,663.5285714285715,0.125,92.4986056779085,F,2
Piano,,166,663.5285714285715,0.5,92.4986056779085,F,2
Piano,,166,663.6535714285715,0.125,109.99999999999989,A,2
Piano,,166,663.6535714285715,0.375,109.99999999999989,A,2
Piano,,166,663.7785714285715,0.125,130.8127826502992,B,2
Piano,,166,663.7785714285715,0.25,130.8127826502992,B,2
Piano,,166,663.9035714285715,0.125,155.56349186104035,D,3
Piano,,167,664.0285714285715,1.0,155.56349186104035,D,3
Piano,,167,664.0285714285715,1.0,184.9972113558171,F,3
Piano,,167,664.0285714285715,1.0,130.8127826502992,B,2
Piano,,167,664.0285714285715,1.0,92.4986056779085,F,2
Piano,,167,664.0285714285715,1.0,109.99999999999989,A,2
Piano,,167,665.0285714285715,3.0,184.9972113558171,F,3
Piano,,167,665.0285714285715,3.0,219.9999999999999,A,3
Piano,,167,665.0285714285715,3.0,261.6255653005985,B,3
Piano,,167,665.0285714285715,3.0,311.1269837220808,D,4
Piano,,168,668.0285714285715,1.0,138.59131548843592,C,3
Piano,,168,669.0285714285715,2.0,207.65234878997245,G,3
Piano,,168,671.0285714285715,0.75,164.81377845643485,E,3
Piano,,168,671.7785714285715,0.25,138.59131548843592,C,3
Piano,,169,672.0285714285715,1.0,138.59131548843592,C,3
Piano,,169,673.0285714285715,1.0,130.8127826502992,B,2
Piano,,169,674.0285714285715,0.5,130.8127826502992,B,2
Piano,,169,674.5285714285715,0.5,130.8127826502992,B,2
Piano,,169,675.0285714285715,0.75,207.65234878997245,G,3
Piano,,169,675.7785714285715,0.25,130.8127826502992,B,2
Piano,,170,676.0285714285715,1.0,155.56349186104035,D,3
Piano,,170,677.0285714285715,1.0,138.59131548843592,C,3
Piano,,170,678.0285714285715,0.5,138.59131548843592,C,3
Piano,,170,678.5285714285715,0.5,138.59131548843592,C,3
Piano,,170,679.0285714285715,0.75,207.65234878997245,G,3
Piano,,170,679.7785714285715,0.25,138.59131548843592,C,3
Piano,,171,680.0285714285715,1.0,164.81377845643485,E,3
Piano,,171,681.0285714285715,1.0,155.56349186104035,D,3
Piano,,171,682.0285714285715,0.5,155.56349186104035,D,3
Piano,,171,682.5285714285715,0.5,155.56349186104035,D,3
Piano,,171,683.0285714285715,0.75,207.65234878997245,G,3
Piano,,171,683.7785714285715,0.25,155.56349186104035,D,3
Piano,,172,684.0285714285715,0.25,164.81377845643485,E,3
Piano,,172,684.2785714285715,0.25,207.65234878997245,G,3
Piano,,172,684.5285714285715,0.25,164.81377845643485,E,3
Piano,,172,684.7785714285715,0.25,207.65234878997245,G,3
Piano,,172,685.0285714285715,0.25,164.81377845643485,E,3
Piano,,172,685.2785714285715,0.25,207.65234878997245,G,3
Piano,,172,685.5285714285715,0.25,164.81377845643485,E,3
Piano,,172,685.7785714285715,0.25,207.65234878997245,G,3
Piano,,172,686.0285714285715,0.25,164.81377845643485,E,3
Piano,,172,686.2785714285715,0.25,207.65234878997245,G,3
Piano,,172,686.5285714285715,0.25,164.81377845643485,E,3
Piano,,172,686.7785714285715,0.25,207.65234878997245,G,3
Piano,,172,687.0285714285715,0.25,164.81377845643485,E,3
Piano,,172,687.2785714285715,0.25,207.65234878997245,G,3
Piano,,172,687.5285714285715,0.25,164.81377845643485,E,3
Piano,,172,687.7785714285715,0.25,207.65234878997245,G,3
Piano,,173,688.0285714285715,0.25,184.9972113558171,F,3
Piano,,173,688.2785714285715,0.25,207.65234878997245,G,3
Piano,,173,688.5285714285715,0.25,184.9972113558171,F,3
Piano,,173,688.7785714285715,0.25,207.65234878997245,G,3
Piano,,173,689.0285714285715,0.25,184.9972113558171,F,3
Piano,,173,689.2785714285715,0.25,207.65234878997245,G,3
Piano,,173,689.5285714285715,0.25,184.9972113558171,F,3
Piano,,173,689.7785714285715,0.25,207.65234878997245,G,3
Piano,,173,690.0285714285715,0.25,184.9972113558171,F,3
Piano,,173,690.2785714285715,0.25,207.65234878997245,G,3
Piano,,173,690.5285714285715,0.25,184.9972113558171,F,3
Piano,,173,690.7785714285715,0.25,207.65234878997245,G,3
Piano,,173,691.0285714285715,0.25,184.9972113558171,F,3
Piano,,173,691.2785714285715,0.25,207.65234878997245,G,3
Piano,,173,691.5285714285715,0.25,184.9972113558171,F,3
Piano,,173,691.7785714285715,0.25,207.65234878997245,G,3
Piano,,174,692.0285714285715,0.25,164.81377845643485,E,3
Piano,,174,692.2785714285715,0.25,207.65234878997245,G,3
Piano,,174,692.5285714285715,0.25,164.81377845643485,E,3
Piano,,174,692.7785714285715,0.25,207.65234878997245,G,3
Piano,,174,693.0285714285715,0.25,164.81377845643485,E,3
Piano,,174,693.2785714285715,0.25,207.65234878997245,G,3
Piano,,174,693.5285714285715,0.25,164.81377845643485,E,3
Piano,,174,693.7785714285715,0.25,207.65234878997245,G,3
Piano,,174,694.0285714285715,0.25,164.81377845643485,E,3
Piano,,174,694.2785714285715,0.25,207.65234878997245,G,3
Piano,,174,694.5285714285715,0.25,164.81377845643485,E,3
Piano,,174,694.7785714285715,0.25,207.65234878997245,G,3
Piano,,174,695.0285714285715,0.25,164.81377845643485,E,3
Piano,,174,695.2785714285715,0.25,207.65234878997245,G,3
Piano,,174,695.5285714285715,0.25,164.81377845643485,E,3
Piano,,174,695.7785714285715,0.25,207.65234878997245,G,3
Piano,,175,696.0285714285715,0.25,130.8127826502992,B,2
Piano,,175,696.2785714285715,0.25,207.65234878997245,G,3
Piano,,175,696.5285714285715,0.25,130.8127826502992,B,2
Piano,,175,696.7785714285715,0.25,207.65234878997245,G,3
Piano,,175,697.0285714285715,0.25,130.8127826502992,B,2
Piano,,175,697.2785714285715,0.25,207.65234878997245,G,3
Piano,,175,697.5285714285715,0.25,130.8127826502992,B,2
Piano,,175,697.7785714285715,0.25,207.65234878997245,G,3
Piano,,175,698.0285714285715,0.25,130.8127826502992,B,2
Piano,,175,698.2785714285715,0.25,207.65234878997245,G,3
Piano,,175,698.5285714285715,0.25,130.8127826502992,B,2
Piano,,175,698.7785714285715,0.25,207.65234878997245,G,3
Piano,,175,699.0285714285715,0.25,130.8127826502992,B,2
Piano,,175,699.2785714285715,0.25,207.65234878997245,G,3
Piano,,175,699.5285714285715,0.25,130.8127826502992,B,2
Piano,,175,699.7785714285715,0.25,207.65234878997245,G,3
Piano,,176,700.0285714285715,0.25,138.59131548843592,C,3
Piano,,176,700.2785714285715,0.25,207.65234878997245,G,3
Piano,,176,700.5285714285715,0.25,138.59131548843592,C,3
Piano,,176,700.7785714285715,0.25,207.65234878997245,G,3
Piano,,176,701.0285714285715,0.25,138.59131548843592,C,3
Piano,,176,701.2785714285715,0.25,207.65234878997245,G,3
Piano,,176,701.5285714285715,0.25,138.59131548843592,C,3
Piano,,176,701.7785714285715,0.25,207.65234878997245,G,3
Piano,,176,702.0285714285715,0.25,123.4708253140309,B,2
Piano,,176,702.2785714285715,0.25,138.59131548843592,C,3
Piano,,176,702.5285714285715,0.25,123.4708253140309,B,2
Piano,,176,702.7785714285715,0.25,138.59131548843592,C,3
Piano,,176,703.0285714285715,0.25,123.4708253140309,B,2
Piano,,176,703.2785714285715,0.25,138.59131548843592,C,3
Piano,,176,703.5285714285715,0.25,123.4708253140309,B,2
Piano,,176,703.7785714285715,0.25,138.59131548843592,C,3
Piano,,177,704.0285714285715,0.25,109.99999999999989,A,2
Piano,,177,704.2785714285715,0.25,138.59131548843592,C,3
Piano,,177,704.5285714285715,0.25,109.99999999999989,A,2
Piano,,177,704.7785714285715,0.25,138.59131548843592,C,3
Piano,,177,705.0285714285715,0.25,109.99999999999989,A,2
Piano,,177,705.2785714285715,0.25,138.59131548843592,C,3
Piano,,177,705.5285714285715,0.25,109.99999999999989,A,2
Piano,,177,705.7785714285715,0.25,138.59131548843592,C,3
Piano,,177,706.0285714285715,0.25,87.30705785825087,E,2
Piano,,177,706.2785714285715,0.25,138.59131548843592,C,3
Piano,,177,706.5285714285715,0.25,87.30705785825087,E,2
Piano,,177,706.7785714285715,0.25,138.59131548843592,C,3
Piano,,177,707.0285714285715,0.25,87.30705785825087,E,2
Piano,,177,707.2785714285715,0.25,138.59131548843592,C,3
Piano,,177,707.5285714285715,0.25,87.30705785825087,E,2
Piano,,177,707.7785714285715,0.25,138.59131548843592,C,3
Piano,,178,708.0285714285715,4.0,46.24930283895422,F,1
Piano,,178,708.0285714285715,4.0,69.29565774421793,C,2
Piano,,178,708.0285714285715,4.0,92.4986056779085,F,2
Piano,,178,711.0285714285715,1/3,219.9999999999999,A,3
Piano,,178,711.3619047619047,1/3,184.9972113558171,F,3
Piano,,178,711.6952380952381,1/3,138.59131548843592,C,3
Piano,,179,712.0285714285715,0.25,219.9999999999999,A,3
Piano,,179,712.0285714285715,4.0,46.24930283895422,F,1
Piano,,179,712.0285714285715,4.0,69.29565774421793,C,2
Piano,,179,712.0285714285715,4.0,92.4986056779085,F,2
Piano,,179,712.2785714285715,0.25,184.9972113558171,F,3
Piano,,179,712.5285714285715,0.25,138.59131548843592,C,3
Piano,,179,712.7785714285715,0.25,109.99999999999989,A,2
Piano,,179,713.0285714285715,0.25,138.59131548843592,C,3
Piano,,179,713.2785714285715,0.25,184.9972113558171,F,3
Piano,,179,713.5285714285715,0.25,219.9999999999999,A,3
Piano,,179,713.7785714285715,0.25,277.182630976872,C,4
Piano,,180,716.0285714285715,4.0,46.24930283895422,F,1
Piano,,180,716.0285714285715,4.0,73.4161919793518,D,2
Piano,,180,716.0285714285715,4.0,92.4986056779085,F,2
Piano,,180,719.0285714285715,1/3,219.9999999999999,A,3
Piano,,180,719.3619047619047,1/3,184.9972113558171,F,3
Piano,,180,719.6952380952381,1/3,146.83238395870364,D,3
Piano,,181,720.0285714285715,0.25,219.9999999999999,A,3
Piano,,181,720.0285714285715,4.0,46.24930283895422,F,1
Piano,,181,720.0285714285715,4.0,73.4161919793518,D,2
Piano,,181,720.0285714285715,4.0,92.4986056779085,F,2
Piano,,181,720.2785714285715,0.25,184.9972113558171,F,3
Piano,,181,720.5285714285715,0.25,146.83238395870364,D,3
Piano,,181,720.7785714285715,0.25,109.99999999999989,A,2
Piano,,181,721.0285714285715,0.25,146.83238395870364,D,3
Piano,,181,721.2785714285715,0.25,184.9972113558171,F,3
Piano,,181,721.5285714285715,0.25,219.9999999999999,A,3
Piano,,181,721.7785714285715,0.25,293.66476791740746,D,4
Piano,,182,724.0285714285715,4.0,48.99942949771858,F,1
Piano,,182,724.0285714285715,4.0,69.29565774421793,C,2
Piano,,182,724.0285714285715,4.0,97.99885899543722,F,2
Piano,,183,728.0285714285715,4.0,48.99942949771858,F,1
Piano,,183,728.0285714285715,4.0,69.29565774421793,C,2
Piano,,183,728.0285714285715,4.0,97.99885899543722,F,2
Piano,,183,728.5285714285715,0.25,233.08188075904488,A,3
Piano,,183,728.7785714285715,0.25,195.99771799087452,F,3
Piano,,183,729.0285714285715,0.25,164.81377845643485,E,3
Piano,,183,729.2785714285715,0.25,138.59131548843592,C,3
Piano,,183,729.5285714285715,0.25,164.81377845643485,E,3
Piano,,183,729.7785714285715,0.25,195.99771799087452,F,3
Piano,,183,730.0285714285715,1/6,233.08188075904488,A,3
Piano,,184,732.0285714285715,4.0,51.913087197493056,G,1
Piano,,184,732.0285714285715,4.0,69.29565774421793,C,2
Piano,,184,732.0285714285715,4.0,103.82617439498618,G,2
Piano,,185,736.0285714285715,4.0,51.913087197493056,G,1
Piano,,185,736.0285714285715,4.0,69.29565774421793,C,2
Piano,,185,736.0285714285715,4.0,103.82617439498618,G,2
Piano,,185,737.0285714285715,0.25,207.65234878997245,G,3
Piano,,185,737.2785714285715,0.25,329.62755691286986,E,4
Piano,,185,737.5285714285715,0.25,277.182630976872,C,4
Piano,,185,737.7785714285715,0.25,207.65234878997245,G,3
Piano,,185,738.0285714285715,0.25,164.81377845643485,E,3
Piano,,185,738.2785714285715,0.25,277.182630976872,C,4
Piano,,185,738.5285714285715,0.25,207.65234878997245,G,3
Piano,,185,738.7785714285715,0.25,164.81377845643485,E,3
Piano,,185,739.0285714285715,0.25,138.59131548843592,C,3
Piano,,185,739.2785714285715,0.25,207.65234878997245,G,3
Piano,,185,739.5285714285715,0.25,164.81377845643485,E,3
Piano,,185,739.7785714285715,0.25,138.59131548843592,C,3
Piano,,186,740.0285714285715,0.25,103.82617439498618,G,2
Piano,,186,740.0285714285715,4.0,0.0,G,2
Piano,,186,740.2785714285715,0.25,109.99999999999989,A,2
Piano,,186,740.5285714285715,0.25,116.54094037952237,A,2
Piano,,186,740.7785714285715,0.25,123.4708253140309,B,2
Piano,,186,741.0285714285715,0.25,130.8127826502992,B,2
Piano,,186,741.2785714285715,0.25,138.59131548843592,C,3
Piano,,186,741.5285714285715,0.25,146.83238395870364,C,3
Piano,,186,741.7785714285715,0.25,155.56349186104035,D,3
Piano,,186,742.0285714285715,0.25,164.81377845643485,E,3
Piano,,186,742.2785714285715,0.25,174.61411571650183,E,3
Piano,,186,742.5285714285715,0.25,184.9972113558171,F,3
Piano,,186,742.7785714285715,0.25,195.99771799087452,F,3
Piano,,186,743.0285714285715,0.25,207.65234878997245,G,3
Piano,,186,743.2785714285715,0.25,219.9999999999999,A,3
Piano,,186,743.5285714285715,0.25,233.08188075904488,A,3
Piano,,186,743.7785714285715,0.25,246.94165062806198,B,3
Piano,,187,744.0285714285715,4.0,0.0,B,3
Piano,,188,748.0285714285715,0.25,0.0,B,3
Piano,,188,748.0285714285715,4.0,207.65234878997245,G,3
Piano,,188,748.0285714285715,4.0,261.6255653005985,B,3
Piano,,188,748.0285714285715,4.0,369.99442271163434,F,4
Piano,,188,752.0285714285715,16.0,207.65234878997245,G,3
Piano,,188,752.0285714285715,16.0,261.6255653005985,B,3
Piano,,188,752.0285714285715,16.0,369.99442271163434,F,4
Piano,,188,761.0285714285715,0.5,219.9999999999999,A,3
Piano,,188,761.5285714285715,0.5,207.65234878997245,G,3
Piano,,188,762.0285714285715,0.5,184.9972113558171,F,3
Piano,,188,762.5285714285715,0.5,219.9999999999999,A,3
Piano,,188,763.0285714285715,0.5,164.81377845643485,E,3
Piano,,188,763.5285714285715,0.5,155.56349186104035,D,3
Piano,,188,764.0285714285715,0.5,184.9972113558171,F,3
Piano,,188,764.5285714285715,0.5,138.59131548843592,C,3
Piano,,188,765.0285714285715,0.5,130.8127826502992,B,2
Piano,,188,765.5285714285715,1.0,155.56349186104035,D,3
Piano,,188,766.5285714285715,1.0,109.99999999999989,A,2
Piano,,188,767.5285714285715,1.0,103.82617439498618,G,2
Piano,,188,768.0285714285715,0.5,207.65234878997245,G,3
Piano,,188,768.0285714285715,0.5,261.6255653005985,B,3
Piano,,188,768.0285714285715,0.5,369.99442271163434,F,4
Piano,,189,768.5285714285715,4.0,48.99942949771858,F,1
Piano,,189,768.5285714285715,4.0,97.99885899543722,F,2
Piano,,190,772.5285714285715,4.0,51.913087197493056,G,1
Piano,,190,772.5285714285715,4.0,103.82617439498618,G,2
Piano,,191,776.5285714285715,1.0,138.59131548843592,C,3
Piano,,191,776.5285714285715,0.25,69.29565774421793,C,2
Piano,,191,776.7785714285715,0.25,138.59131548843592,C,3
Piano,,191,777.0285714285715,0.25,103.82617439498618,G,2
Piano,,191,777.2785714285715,0.25,138.59131548843592,C,3
Piano,,191,777.5285714285715,0.25,69.29565774421793,C,2
Piano,,191,777.7785714285715,0.25,138.59131548843592,C,3
Piano,,191,778.0285714285715,0.25,103.82617439498618,G,2
Piano,,191,778.2785714285715,0.25,138.59131548843592,C,3
Piano,,191,778.5285714285715,0.25,69.29565774421793,C,2
Piano,,191,778.7785714285715,0.25,138.59131548843592,C,3
Piano,,191,779.0285714285715,0.25,103.82617439498618,G,2
Piano,,191,779.2785714285715,0.25,138.59131548843592,C,3
Piano,,191,779.5285714285715,0.25,69.29565774421793,C,2
Piano,,191,779.7785714285715,0.25,138.59131548843592,C,3
Piano,,191,780.0285714285715,0.25,103.82617439498618,G,2
Piano,,191,780.2785714285715,0.25,138.59131548843592,C,3
Piano,,192,780.5285714285715,0.25,69.29565774421793,C,2
Piano,,192,780.7785714285715,0.25,155.56349186104035,D,3
Piano,,192,781.0285714285715,0.25,103.82617439498618,G,2
Piano,,192,781.2785714285715,0.25,155.56349186104035,D,3
Piano,,192,781.5285714285715,0.25,69.29565774421793,C,2
Piano,,192,781.7785714285715,0.25,155.56349186104035,D,3
Piano,,192,782.0285714285715,0.25,103.82617439498618,G,2
Piano,,192,782.2785714285715,0.25,155.56349186104035,D,3
Piano,,192,782.5285714285715,0.25,69.29565774421793,C,2
Piano,,192,782.7785714285715,0.25,155.56349186104035,D,3
Piano,,192,783.0285714285715,0.25,103.82617439498618,G,2
Piano,,192,783.2785714285715,0.25,155.56349186104035,D,3
Piano,,192,783.5285714285715,0.25,69.29565774421793,C,2
Piano,,192,783.7785714285715,0.25,155.56349186104035,D,3
Piano,,192,784.0285714285715,0.25,103.82617439498618,G,2
Piano,,192,784.2785714285715,0.25,155.56349186104035,D,3
